Travel Destination,Checking,Things to Do,Country Name,Location,Review Count
Mustang Region,Mustang Region,"['Pemandangan & Tengara (5)', 'Wisata Alam & Taman (4)', 'Aktivitas Luar Ruangan (4)', 'Tur (2)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Museum (1)', 'Transportasi (1)', 'Masuk Gratis (3)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Berjiwa petualang (1)']",Nepal,"Dhaulagiri Zone, Nepal",375
Gorkha,Gorkha,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (2)', 'Museum (1)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",Nepal,"Gandaki Zone, Nepal",472
Tansen,Tansen,"['Pemandangan & Tengara (3)', 'Museum (1)', 'Harga terjangkau (1)', 'Masuk Gratis (1)']",Nepal,"Lumbini Zone, Nepal",619
Birgunj,Birgunj,"['Pemandangan & Tengara (2)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Nepal,"Narayani Zone, Nepal",137
Jomsom,Jomsom,"['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)', 'Cocok untuk Pasangan (1)', 'Masuk Gratis (1)']",Nepal,"Dhaulagiri Zone, Nepal",357
Nepalgunj,Nepalgunj,"['Tur (3)', 'Aktivitas Luar Ruangan (3)', 'Hiburan malam (1)', 'Makanan & Minuman (1)', 'Pemandangan & Tengara (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Nepal,"Bheri Zone, Nepal",408
Ghandruk,Ghandruk,"['Pemandangan & Tengara (1)', 'Museum (1)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",Nepal,"Gandaki Zone, Nepal",651
Butwal,Butwal,"['Tur (4)', 'Aktivitas Luar Ruangan (2)', 'Pemandangan & Tengara (1)', 'Tur dengan Perahu & Olahraga Air (1)']",Nepal,"Lumbini Zone, Nepal",271
Tatopani,Tatopani,"['Wisata Alam & Taman (2)', 'Aktivitas Luar Ruangan (2)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)', 'Bagus Saat Hujan (1)']",Nepal,"Bagmati Zone, Nepal",379
Bandipur,Bandipur,"['Wisata Alam & Taman (4)', 'Pemandangan & Tengara (2)', 'Tur (1)', 'Harga terjangkau (4)', 'Cocok untuk Anak-Anak (4)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)']",Nepal,"Gandaki Zone, Nepal",1628
Kathmandu Valley,Kathmandu Valley,"['Tur (1.915)', 'Aktivitas Luar Ruangan (1.615)', 'Transportasi (249)', 'Tur dengan Perahu & Olahraga Air (215)', 'Pemandangan & Tengara (176)', 'Tempat Belanja (137)', 'Spa & Kebugaran (101)', 'Makanan & Minuman (63)', 'Kursus & Sanggar (61)', 'Hiburan & Permainan (46)', 'Museum (35)', 'Wisata Alam & Taman (34)', 'Hiburan malam (24)', 'Kasino & Perjudian (5)', 'Sumber Informasi Wisatawan (5)', 'Lihat semua', 'Harga terjangkau (604)', 'Cocok untuk Kelompok Besar (550)', 'Cocok untuk Pasangan (439)', 'Cocok untuk Penggemar Aktivitas Ekstrem (426)', 'Berjiwa petualang (276)', 'Cocok untuk Anak-Anak (235)', 'Bagus Saat Hujan (150)', 'Masuk Gratis (93)', 'Tempat yang Belum Populer (61)', 'Lokasi bulan madu (33)']",Nepal,"Bagmati Zone, Nepal",299623
Kurintar,Kurintar,"['Wisata Alam & Taman (1)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Cocok untuk Kelompok Besar (1)']",Nepal,"Narayani Zone, Nepal",366
Siddharthanagar,Siddharthanagar,"['Tur (2)', 'Aktivitas Luar Ruangan (2)', 'Pemandangan & Tengara (1)']",Nepal,"Lumbini Zone, Nepal",587
Khumbu,Khumbu,"['Tur (7)', 'Wisata Alam & Taman (5)', 'Aktivitas Luar Ruangan (4)', 'Hiburan malam (2)', 'Museum (2)', 'Pemandangan & Tengara (1)', 'Masuk Gratis (4)', 'Harga terjangkau (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Bagus Saat Hujan (2)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Nepal,"Sagarmatha Zone, Nepal",2020
Lukla,Lukla,"['Tur (5)', 'Aktivitas Luar Ruangan (2)', 'Spa & Kebugaran (1)']",Nepal,"Sagarmatha Zone, Nepal",397
Janakpur,Janakpur,"['Pemandangan & Tengara (6)', 'Tur (1)', 'Masuk Gratis (3)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",Nepal,"Janakpur Zone, Nepal",245
Biratnagar,Biratnagar,['Hiburan & Permainan (1)'],Nepal,"Kosi Zone, Nepal",157
Budhanilkantha,Budhanilkantha,"['Tur (3)', 'Aktivitas Luar Ruangan (3)', 'Pemandangan & Tengara (1)', 'Transportasi (1)']",Nepal,"Kathmandu Valley, Nepal",292
Dhulikhel,Dhulikhel,"['Pemandangan & Tengara (3)', 'Harga terjangkau (2)', 'Masuk Gratis (2)', 'Cocok untuk Kelompok Besar (1)']",Nepal,"Bagmati Zone, Nepal",1669
Lumbini,Lumbini,"['Pemandangan & Tengara (13)', 'Tur (8)', 'Aktivitas Luar Ruangan (7)', 'Tur dengan Perahu & Olahraga Air (1)', 'Transportasi (1)', 'Harga terjangkau (8)', 'Cocok untuk Kelompok Besar (7)', 'Masuk Gratis (7)', 'Cocok untuk Anak-Anak (2)', 'Bagus Saat Hujan (1)']",Nepal,"Lumbini Zone, Nepal",2623
Nagarkot,Nagarkot,"['Aktivitas Luar Ruangan (5)', 'Wisata Alam & Taman (3)', 'Tur (2)', 'Pemandangan & Tengara (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Masuk Gratis (3)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Nepal,"Bagmati Zone, Nepal",5222
Thakurdwara,Thakurdwara,"['Tur (2)', 'Aktivitas Luar Ruangan (2)']",Nepal,"Bardia National Park, Nepal",357
Kirtipur,Kirtipur,"['Pemandangan & Tengara (5)', 'Tur (3)', 'Aktivitas Luar Ruangan (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Transportasi (1)', 'Cocok untuk Kelompok Besar (2)', 'Masuk Gratis (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Berjiwa petualang (1)']",Nepal,"Kathmandu Valley, Nepal",382
Hetauda,Hetauda,"['Pemandangan & Tengara (4)', 'Wisata Alam & Taman (1)', 'Cocok untuk Kelompok Besar (1)']",Nepal,"Makwanpur, Nepal",164
Namche Bazaar,Namche Bazaar,"['Tur (6)', 'Hiburan malam (2)', 'Museum (2)', 'Aktivitas Luar Ruangan (2)', 'Harga terjangkau (2)', 'Masuk Gratis (2)', 'Bagus Saat Hujan (2)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)']",Nepal,"Khumbu, Nepal",1679
Sauraha,Sauraha,"['Tur (26)', 'Aktivitas Luar Ruangan (25)', 'Transportasi (5)', 'Wisata Alam & Taman (3)', 'Spa & Kebugaran (2)', 'Museum (2)', 'Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Konser & Pertunjukan (1)', 'Cocok untuk Anak-Anak (8)', 'Cocok untuk Pasangan (6)', 'Harga terjangkau (6)', 'Cocok untuk Kelompok Besar (4)', 'Bagus Saat Hujan (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']",Nepal,"Chitwan District, Nepal",9425
Patan (Lalitpur),Patan (Lalitpur),"['Pemandangan & Tengara (32)', 'Tur (26)', 'Tempat Belanja (23)', 'Aktivitas Luar Ruangan (22)', 'Spa & Kebugaran (12)', 'Transportasi (9)', 'Kursus & Sanggar (6)', 'Museum (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Hiburan & Permainan (2)', 'Hiburan malam (1)', 'Makanan & Minuman (1)', 'Kebun Binatang & Akuarium (1)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (16)', 'Bagus Saat Hujan (13)', 'Cocok untuk Pasangan (10)', 'Masuk Gratis (9)', 'Cocok untuk Kelompok Besar (8)', 'Cocok untuk Anak-Anak (7)', 'Tempat yang Belum Populer (3)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",Nepal,"Kathmandu Valley, Nepal",12107
Bhaktapur,Bhaktapur,"['Pemandangan & Tengara (29)', 'Tur (13)', 'Aktivitas Luar Ruangan (9)', 'Wisata Alam & Taman (3)', 'Transportasi (3)', 'Kebun Binatang & Akuarium (2)', 'Museum (2)', 'Tempat Belanja (1)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (15)', 'Cocok untuk Anak-Anak (12)', 'Cocok untuk Kelompok Besar (9)', 'Masuk Gratis (5)', 'Cocok untuk Pasangan (4)', 'Bagus Saat Hujan (3)', 'Lokasi bulan madu (1)', 'Tempat yang Belum Populer (1)']",Nepal,"Kathmandu Valley, Nepal",10169
Pokhara,Pokhara,"['Tur (272)', 'Aktivitas Luar Ruangan (238)', 'Tur dengan Perahu & Olahraga Air (88)', 'Spa & Kebugaran (53)', 'Tempat Belanja (32)', 'Wisata Alam & Taman (21)', 'Transportasi (21)', 'Pemandangan & Tengara (13)', 'Kursus & Sanggar (11)', 'Makanan & Minuman (7)', 'Hiburan malam (6)', 'Hiburan & Permainan (6)', 'Museum (5)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (122)', 'Cocok untuk Pasangan (105)', 'Cocok untuk Kelompok Besar (86)', 'Cocok untuk Penggemar Aktivitas Ekstrem (76)', 'Cocok untuk Anak-Anak (61)', 'Bagus Saat Hujan (60)', 'Berjiwa petualang (53)', 'Masuk Gratis (29)', 'Lokasi bulan madu (25)', 'Tempat yang Belum Populer (13)']",Nepal,"Gandaki Zone, Nepal",99361
Kathmandu,Kathmandu,"['Tur (1.853)', 'Aktivitas Luar Ruangan (1.565)', 'Transportasi (235)', 'Tur dengan Perahu & Olahraga Air (206)', 'Tempat Belanja (111)', 'Pemandangan & Tengara (108)', 'Spa & Kebugaran (87)', 'Makanan & Minuman (62)', 'Kursus & Sanggar (53)', 'Hiburan & Permainan (43)', 'Wisata Alam & Taman (29)', 'Museum (28)', 'Hiburan malam (23)', 'Kasino & Perjudian (5)', 'Sumber Informasi Wisatawan (5)', 'Lihat semua', 'Harga terjangkau (571)', 'Cocok untuk Kelompok Besar (529)', 'Cocok untuk Penggemar Aktivitas Ekstrem (425)', 'Cocok untuk Pasangan (419)', 'Berjiwa petualang (274)', 'Cocok untuk Anak-Anak (212)', 'Bagus Saat Hujan (132)', 'Masuk Gratis (77)', 'Tempat yang Belum Populer (57)', 'Lokasi bulan madu (31)']",Nepal,"Kathmandu Valley, Nepal",276019
Savar,Savar,"['Pemandangan & Tengara (6)', 'Wisata Alam & Taman (2)', 'Aktivitas Luar Ruangan (2)', 'Makanan & Minuman (1)', 'Tur (1)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Bangladesh,"Dhaka, Bangladesh",164
Barisal City,Barisal City,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (2)', 'Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Bangladesh,"Barisal Division, Bangladesh",162
Rajshahi Division,Rajshahi Division,"['Pemandangan & Tengara (29)', 'Wisata Alam & Taman (6)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Taman Air & Taman Hiburan (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (6)', 'Masuk Gratis (4)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Tempat yang Belum Populer (1)', 'Bagus Saat Hujan (1)']",Bangladesh,Bangladesh,883
Barisal Division,Barisal Division,"['Wisata Alam & Taman (9)', 'Pemandangan & Tengara (4)', 'Aktivitas Luar Ruangan (4)', 'Tur (3)', 'Tur dengan Perahu & Olahraga Air (2)', 'Transportasi (1)', 'Masuk Gratis (4)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)']",Bangladesh,Bangladesh,315
Rangpur,Rangpur,"['Wisata Alam & Taman (3)', 'Pemandangan & Tengara (1)', 'Kebun Binatang & Akuarium (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (1)']",Bangladesh,"Rajshahi Division, Bangladesh",135
Chittagong Division,Chittagong Division,"['Wisata Alam & Taman (53)', 'Aktivitas Luar Ruangan (32)', 'Pemandangan & Tengara (29)', 'Tur (23)', 'Tur dengan Perahu & Olahraga Air (8)', 'Transportasi (7)', 'Tempat Belanja (6)', 'Museum (4)', 'Makanan & Minuman (3)', 'Kebun Binatang & Akuarium (3)', 'Hiburan malam (2)', 'Taman Air & Taman Hiburan (2)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (25)', 'Cocok untuk Kelompok Besar (23)', 'Masuk Gratis (20)', 'Cocok untuk Anak-Anak (17)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Cocok untuk Pasangan (6)', 'Bagus Saat Hujan (4)', 'Lokasi bulan madu (3)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Bangladesh,Bangladesh,9888
Bogra,Bogra,"['Pemandangan & Tengara (4)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)']",Bangladesh,"Rajshahi Division, Bangladesh",261
Sreemangal,Sreemangal,"['Wisata Alam & Taman (4)', 'Tur (3)', 'Aktivitas Luar Ruangan (3)', 'Tempat Belanja (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Transportasi (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Cocok untuk Kelompok Besar (4)', 'Cocok untuk Pasangan (3)', 'Cocok untuk Anak-Anak (3)', 'Harga terjangkau (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",Bangladesh,"Sylhet Division, Bangladesh",703
Rangamati,Rangamati,"['Wisata Alam & Taman (5)', 'Pemandangan & Tengara (1)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Bagus Saat Hujan (1)']",Bangladesh,"Chittagong Division, Bangladesh",222
Rajshahi City,Rajshahi City,"['Pemandangan & Tengara (6)', 'Tur (1)', 'Museum (1)', 'Masuk Gratis (3)', 'Harga terjangkau (2)', 'Cocok untuk Pasangan (1)', 'Bagus Saat Hujan (1)']",Bangladesh,"Rajshahi Division, Bangladesh",319
Sylhet Division,Sylhet Division,"['Wisata Alam & Taman (18)', 'Tur (10)', 'Pemandangan & Tengara (9)', 'Aktivitas Luar Ruangan (7)', 'Tur dengan Perahu & Olahraga Air (6)', 'Transportasi (4)', 'Tempat Belanja (3)', 'Museum (3)', 'Taman Air & Taman Hiburan (2)', 'Makanan & Minuman (1)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Harga terjangkau (12)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Anak-Anak (10)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (5)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Bagus Saat Hujan (2)', 'Berjiwa petualang (1)']",Bangladesh,Bangladesh,4403
Jessore,Jessore,"['Pemandangan & Tengara (2)', 'Wisata Alam & Taman (1)']",Bangladesh,"Khulna Division, Bangladesh",111
Khulna City,Khulna City,"['Tur (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Aktivitas Luar Ruangan (4)', 'Transportasi (2)', 'Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",Bangladesh,"Khulna Division, Bangladesh",580
Dhaka,Dhaka,"['Tur (135)', 'Pemandangan & Tengara (100)', 'Aktivitas Luar Ruangan (94)', 'Tur dengan Perahu & Olahraga Air (53)', 'Transportasi (52)', 'Tempat Belanja (39)', 'Wisata Alam & Taman (35)', 'Makanan & Minuman (28)', 'Hiburan & Permainan (22)', 'Spa & Kebugaran (19)', 'Museum (17)', 'Hiburan malam (7)', 'Sumber Informasi Wisatawan (7)', 'Kursus & Sanggar (6)', 'Taman Air & Taman Hiburan (4)', 'Lihat semua', 'Harga terjangkau (50)', 'Masuk Gratis (37)', 'Cocok untuk Kelompok Besar (36)', 'Cocok untuk Anak-Anak (32)', 'Cocok untuk Pasangan (22)', 'Bagus Saat Hujan (17)', 'Cocok untuk Penggemar Aktivitas Ekstrem (7)', 'Tempat yang Belum Populer (3)', 'Lokasi bulan madu (2)', 'Berjiwa petualang (1)']",Bangladesh,Bangladesh,43774
Maulvi Bazar,Maulvi Bazar,"['Wisata Alam & Taman (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",Bangladesh,"Sylhet Division, Bangladesh",1048
Gazipur,Gazipur,"['Wisata Alam & Taman (4)', 'Aktivitas Luar Ruangan (2)', 'Hiburan malam (1)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Transportasi (1)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Anak-Anak (1)']",Bangladesh,"Dhaka, Bangladesh",438
Bandarban,Bandarban,"['Wisata Alam & Taman (13)', 'Tur (2)', 'Pemandangan & Tengara (2)', 'Aktivitas Luar Ruangan (2)', 'Harga terjangkau (6)', 'Cocok untuk Kelompok Besar (6)', 'Masuk Gratis (5)', 'Cocok untuk Anak-Anak (4)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",Bangladesh,"Chittagong Division, Bangladesh",541
Sylhet City,Sylhet City,"['Wisata Alam & Taman (9)', 'Pemandangan & Tengara (6)', 'Tur (5)', 'Museum (2)', 'Taman Air & Taman Hiburan (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Transportasi (2)', 'Aktivitas Luar Ruangan (2)', 'Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Harga terjangkau (6)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Anak-Anak (5)', 'Masuk Gratis (5)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Bagus Saat Hujan (2)']",Bangladesh,"Sylhet Division, Bangladesh",2182
Chittagong City,Chittagong City,"['Pemandangan & Tengara (14)', 'Wisata Alam & Taman (12)', 'Aktivitas Luar Ruangan (11)', 'Tur (8)', 'Tempat Belanja (6)', 'Museum (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Transportasi (3)', 'Makanan & Minuman (2)', 'Kebun Binatang & Akuarium (2)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (7)', 'Masuk Gratis (6)', 'Cocok untuk Kelompok Besar (5)', 'Cocok untuk Anak-Anak (3)', 'Bagus Saat Hujan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Bangladesh,"Chittagong Division, Bangladesh",2706
Kota Dhaka,Kota Dhaka,"['Tur (124)', 'Aktivitas Luar Ruangan (84)', 'Tur dengan Perahu & Olahraga Air (49)', 'Pemandangan & Tengara (48)', 'Transportasi (45)', 'Tempat Belanja (31)', 'Makanan & Minuman (20)', 'Spa & Kebugaran (17)', 'Museum (14)', 'Hiburan & Permainan (12)', 'Wisata Alam & Taman (9)', 'Kursus & Sanggar (6)', 'Hiburan malam (5)', 'Sumber Informasi Wisatawan (5)', 'Taman Air & Taman Hiburan (3)', 'Lihat semua', 'Harga terjangkau (44)', 'Masuk Gratis (34)', 'Cocok untuk Anak-Anak (26)', 'Cocok untuk Kelompok Besar (26)', 'Cocok untuk Pasangan (22)', 'Bagus Saat Hujan (17)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Tempat yang Belum Populer (3)', 'Lokasi bulan madu (1)', 'Berjiwa petualang (1)']",Bangladesh,"Dhaka, Bangladesh",41219
Cox's Bazar,Cox's Bazar,"['Aktivitas Luar Ruangan (16)', 'Tur (11)', 'Wisata Alam & Taman (9)', 'Tur dengan Perahu & Olahraga Air (4)', 'Transportasi (4)', 'Pemandangan & Tengara (3)', 'Hiburan malam (2)', 'Makanan & Minuman (1)', 'Kebun Binatang & Akuarium (1)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (6)', 'Cocok untuk Anak-Anak (6)', 'Cocok untuk Kelompok Besar (6)', 'Masuk Gratis (5)', 'Cocok untuk Pasangan (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Lokasi bulan madu (2)', 'Bagus Saat Hujan (1)']",Bangladesh,"Chittagong Division, Bangladesh",5967
Pursat Province,Pursat Province,"['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)', 'Tempat yang Belum Populer (1)']",Cambodia,Kamboja,371
Stung Treng Province,Stung Treng Province,"['Pemandangan & Tengara (2)', 'Aktivitas Luar Ruangan (2)', 'Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",Cambodia,Kamboja,474
Kampong Cham Province,Kampong Cham Province,"['Pemandangan & Tengara (7)', 'Tur (2)', 'Wisata Alam & Taman (2)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Kebun Binatang & Akuarium (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (8)', 'Cocok untuk Anak-Anak (5)', 'Masuk Gratis (5)', 'Cocok untuk Kelompok Besar (3)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Cambodia,Kamboja,3013
Kampong Chhnang Province,Kampong Chhnang Province,"['Tur (2)', 'Pemandangan & Tengara (2)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Wisata Alam & Taman (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Cambodia,Kamboja,454
Pailin Province,Pailin Province,"['Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Cambodia,Kamboja,172
Takeo Province,Takeo Province,"['Pemandangan & Tengara (3)', 'Museum (1)', 'Harga terjangkau (2)', 'Cocok untuk Pasangan (1)', 'Tempat yang Belum Populer (1)']",Cambodia,Kamboja,496
Koh Kong Province,Koh Kong Province,"['Aktivitas Luar Ruangan (39)', 'Tur (33)', 'Tur dengan Perahu & Olahraga Air (26)', 'Wisata Alam & Taman (15)', 'Hiburan malam (7)', 'Kebun Binatang & Akuarium (3)', 'Spa & Kebugaran (2)', 'Pemandangan & Tengara (2)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (17)', 'Harga terjangkau (12)', 'Cocok untuk Kelompok Besar (11)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Berjiwa petualang (8)', 'Masuk Gratis (7)', 'Cocok untuk Anak-Anak (6)', 'Tempat yang Belum Populer (4)', 'Lokasi bulan madu (3)', 'Bagus Saat Hujan (3)']",Cambodia,Kamboja,26970
Kampot Province,Kampot Province,"['Tur (39)', 'Aktivitas Luar Ruangan (36)', 'Tur dengan Perahu & Olahraga Air (20)', 'Hiburan malam (12)', 'Transportasi (12)', 'Tempat Belanja (11)', 'Pemandangan & Tengara (11)', 'Spa & Kebugaran (9)', 'Wisata Alam & Taman (9)', 'Kursus & Sanggar (6)', 'Hiburan & Permainan (6)', 'Makanan & Minuman (4)', 'Museum (4)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Lihat semua', 'Harga terjangkau (32)', 'Bagus Saat Hujan (24)', 'Cocok untuk Pasangan (23)', 'Masuk Gratis (16)', 'Cocok untuk Anak-Anak (12)', 'Cocok untuk Kelompok Besar (11)', 'Tempat yang Belum Populer (6)', 'Berjiwa petualang (6)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Lokasi bulan madu (1)']",Cambodia,Kamboja,36741
Kampong Speu Province,Kampong Speu Province,"['Tur (2)', 'Hiburan & Permainan (2)', 'Aktivitas Luar Ruangan (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Wisata Alam & Taman (1)', 'Transportasi (1)', 'Cocok untuk Kelompok Besar (1)']",Cambodia,Kamboja,309
Battambang Province,Battambang Province,"['Tur (76)', 'Aktivitas Luar Ruangan (40)', 'Transportasi (18)', 'Makanan & Minuman (14)', 'Pemandangan & Tengara (14)', 'Tempat Belanja (12)', 'Museum (10)', 'Spa & Kebugaran (9)', 'Kursus & Sanggar (6)', 'Wisata Alam & Taman (5)', 'Hiburan malam (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Hiburan & Permainan (2)', 'Sumber Informasi Wisatawan (2)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (62)', 'Cocok untuk Pasangan (47)', 'Cocok untuk Anak-Anak (46)', 'Cocok untuk Kelompok Besar (22)', 'Bagus Saat Hujan (20)', 'Masuk Gratis (16)', 'Tempat yang Belum Populer (15)', 'Lokasi bulan madu (13)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Berjiwa petualang (3)']",Cambodia,Kamboja,41513
Kratie Province,Kratie Province,"['Aktivitas Luar Ruangan (8)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Pemandangan & Tengara (4)', 'Wisata Alam & Taman (2)', 'Harga terjangkau (8)', 'Cocok untuk Kelompok Besar (8)', 'Cocok untuk Anak-Anak (7)', 'Cocok untuk Pasangan (6)', 'Tempat yang Belum Populer (3)', 'Berjiwa petualang (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)']",Cambodia,Kamboja,5070
